,rxn ID,subSystem
8248,DM_na1[g],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8249,DM_na1[c],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8250,DM_thm[m],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, extracellular']"
8251,DM_retn[n],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, endoplasmic reticular', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8252,DM_hhxdcal[c],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tryptophan metabolism', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, lysosomal', 'Heme synthesis', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8253,DM_15HPET[n],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8254,DM_15HPET[x],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, extracellular']"
8255,DM_15HPET[r],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, endoplasmic reticular', 'Transport, extracellular']"
8256,sink_Ser_Gly_Ala_X_Gly[r],"['Transport, lysosomal', 'Tryptophan metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, extracellular', 'Transport, endoplasmic reticular', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular', 'Transport, extracellular']"
8257,EX_pail_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8258,EX_CE1243[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Valine, leucine, and isoleucine metabolism', 'Transport, nuclear', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8259,EX_CE5026[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8260,EX_5cysgly34dhphe[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Heme synthesis', 'Transport, mitochondrial', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, nuclear', 'Valine, leucine, and isoleucine metabolism', 'Transport, lysosomal', 'Tryptophan metabolism', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8261,EX_CE1261[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8262,EX_galgluside_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular', 'Transport, lysosomal', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8263,EX_ga1_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8264,EX_gm1_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Ubiquinone synthesis', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8265,EX_gm2_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Tyrosine metabolism', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8266,EX_gm1b_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8267,EX_gd1b_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8268,EX_gt1b_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8269,HMR_0002,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism']"
8270,HMR_0003,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, nuclear']"
8271,HMR_0008,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Sphingolipid metabolism']"
8272,HMR_0015,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial']"
8273,HMR_0016,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8274,HMR_0017,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8275,HMR_0019,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tryptophan metabolism']"
8276,HMR_0020,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism']"
8277,HMR_0155,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8278,HMR_0156,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Ubiquinone synthesis']"
8279,HMR_0157,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Ubiquinone synthesis']"
8280,HMR_0164,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Valine, leucine, and isoleucine metabolism']"
8281,HMR_0165,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Transport, mitochondrial']"
8282,HMR_0166,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8283,HMR_0167,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8284,HMR_0168,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Sphingolipid metabolism']"
8285,HMR_0170,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Tyrosine metabolism']"
8286,HMR_0171,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8287,HMR_0172,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Tyrosine metabolism']"
8288,HMR_0176,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8289,HMR_0177,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8290,HMR_0178,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Sphingolipid metabolism']"
8291,HMR_0180,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Sphingolipid metabolism', 'Tyrosine metabolism']"
8292,HMR_0182,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Sphingolipid metabolism', 'Tyrosine metabolism']"
8293,HMR_0183,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Sphingolipid metabolism', 'Transport, nuclear']"
8294,HMR_0184,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Sphingolipid metabolism', 'Valine, leucine, and isoleucine metabolism']"
8295,HMR_0185,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Sphingolipid metabolism', 'Transport, mitochondrial']"
8296,HMR_0188,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Sphingolipid metabolism', 'Sphingolipid metabolism']"
8297,HMR_0189,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Sphingolipid metabolism', 'Tryptophan metabolism']"
8298,HMR_0191,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tryptophan metabolism', 'Ubiquinone synthesis']"
8299,HMR_0192,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tryptophan metabolism', 'Tyrosine metabolism']"
8300,HMR_0193,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tryptophan metabolism', 'Transport, nuclear']"
8301,HMR_0194,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tryptophan metabolism', 'Valine, leucine, and isoleucine metabolism']"
8302,HMR_0197,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tryptophan metabolism', 'Ubiquinone synthesis']"
8303,HMR_0200,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism']"
8304,HMR_0201,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis']"
8305,HMR_0203,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, nuclear']"
8306,HMR_0204,"['Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Valine, leucine, and isoleucine metabolism']"
